,ID hecho,AAA,MM,DD,VEHICULO_VICTIMA,SEXO,EDAD_VICTIMA,GRAVEDAD
14368,LC-2020-0244335,2020,5,17,UTILITARIO,MASCULINO,62,SD
14369,LC-2020-0254234,2020,5,22,MIXTO,FEMENINO,57,SD
14370,LC-2020-0254234,2020,5,22,MIXTO,MASCULINO,0,SD
14371,LC-2020-0256685,2020,5,25,MOTO,FEMENINO,17,SD
14372,LC-2020-0259860,2020,5,27,MOTO,MASCULINO,45,SD
14373,LC-2020-0262771,2020,5,28,MOTO,MASCULINO,45,SD
14374,LC-2020-0263355,2020,5,28,MIXTO,MASCULINO,36,SD
14375,LC-2020-0263355,2020,5,28,MIXTO,MASCULINO,55,SD
14376,LC-2020-0263355,2020,5,28,MIXTO,MASCULINO,45,SD
14377,LC-2020-0263429,2020,5,28,AUTO,SD,0,SD
14378,LC-2020-0277290,2020,6,4,AUTO,MASCULINO,35,SD
14379,LC-2020-0287602,2020,6,8,MOTO,MASCULINO,30,SD
14380,LC-2020-0289368,2020,6,9,MOTO,SD,0,SD
14381,LC-2020-0295215,2020,6,11,MOTO,MASCULINO,33,SD
14382,LC-2020-0296652,2020,6,12,MOTO,MASCULINO,38,SD
14383,LC-2020-0296777,2020,6,12,AUTO,FEMENINO,58,SD
14384,LC-2020-0296777,2020,6,12,AUTO,MASCULINO,52,SD
14385,LC-2020-0296777,2020,6,12,AUTO,MASCULINO,37,SD
14386,LC-2020-0296777,2020,6,12,AUTO,MASCULINO,33,SD
14387,LC-2020-0314609,2020,6,17,TRANSPORTE PUBLICO,FEMENINO,30,SD
14388,LC-2020-0315184,2020,6,18,TRANSPORTE PUBLICO,SD,0,SD
14389,LC-2020-0316821,2020,6,18,MOTO,MASCULINO,22,SD
14390,LC-2020-0362040,2020,6,24,PEATON,FEMENINO,24,SD
14391,LC-2020-0379562,2020,6,30,CICLISTA,MASCULINO,39,SD
14392,LC-2020-0411705,2020,7,5,AUTO,FEMENINO,31,SD
14393,LC-2020-0411705,2020,7,5,AUTO,FEMENINO,5,SD
14394,LC-2020-0411705,2020,7,5,AUTO,MASCULINO,13,SD
14395,LC-2020-0411705,2020,7,5,AUTO,FEMENINO,16,SD
14396,LC-2020-0416272,2020,7,6,CICLISTA,FEMENINO,28,SD
14397,LC-2020-0431032,2020,7,13,MOTO,MASCULINO,59,SD
14398,LC-2020-0433520,2020,7,14,PEATON,MASCULINO,21,SD
14399,LC-2020-0440598,2020,7,17,MOTO,MASCULINO,30,SD
14400,LC-2020-0450639,2020,7,24,MOTO,MASCULINO,40,SD
14401,LC-2020-0456233,2020,7,29,PEATON,FEMENINO,33,SD
14402,LC-2020-0457060,2020,7,29,CICLISTA,MASCULINO,22,SD
14403,LC-2020-0457179,2020,7,29,MOTO,MASCULINO,28,SD
14404,LC-2020-0477006,2020,8,12,MOTO,SD,52,SD
14405,LC-2020-0477757,2020,8,12,MOTO,MASCULINO,21,SD
14406,LC-2020-0479232,2020,8,13,TRANSPORTE PUBLICO,FEMENINO,45,SD
14407,LC-2020-0480480,2020,8,14,MOTO,MASCULINO,18,SD
14408,LC-2020-0482291,2020,8,16,SD,MASCULINO,25,SD
14409,LC-2020-0482291,2020,8,16,SD,MASCULINO,11,SD
14410,LC-2020-0490332,2020,8,22,PEATON,MASCULINO,29,SD
14411,LC-2020-0491851,2020,8,24,MIXTO,MASCULINO,36,SD
14412,LC-2020-0491851,2020,8,24,MIXTO,MASCULINO,44,SD
14413,LC-2020-0500021,2020,8,30,CICLISTA,MASCULINO,0,SD
14414,LC-2020-0503943,2020,9,2,AUTO,MASCULINO,38,SD
14415,LC-2020-0504002,2020,9,2,AUTO,FEMENINO,32,SD
14416,LC-2020-0504002,2020,9,2,AUTO,FEMENINO,34,SD
14417,LC-2020-0504830,2020,9,3,CICLISTA,SD,34,SD
14418,LC-2020-0517048,2020,9,12,AUTO,MASCULINO,58,SD
14419,LC-2020-0519147,2020,9,14,PEATON,MASCULINO,66,SD
14420,LC-2020-0519731,2020,9,14,MOTO,MASCULINO,26,SD
14421,LC-2020-0523352,2020,9,16,MOTO,MASCULINO,29,SD
14422,LC-2020-0524585,2020,9,17,AUTO,FEMENINO,34,SD
14423,LC-2020-0524585,2020,9,17,AUTO,FEMENINO,43,SD
14424,LC-2020-0526377,2020,9,18,MOTO,MASCULINO,22,SD
14425,LC-2020-0529257,2020,9,21,MIXTO,FEMENINO,47,SD
14426,LC-2020-0529257,2020,9,21,MIXTO,MASCULINO,44,SD
14427,LC-2020-0529257,2020,9,21,MIXTO,MASCULINO,60,SD
14428,LC-2020-0529257,2020,9,21,MIXTO,MASCULINO,44,SD
14429,LC-2020-0529257,2020,9,21,MIXTO,MASCULINO,69,SD
14430,LC-2020-0529889,2020,9,21,MOTO,MASCULINO,37,SD
14431,LC-2020-0531882,2020,9,22,PEATON,FEMENINO,59,SD
14432,LC-2020-0532398,2020,9,23,MOTO,MASCULINO,56,SD
14433,LC-2020-0533236,2020,9,23,PEATON,MASCULINO,37,SD
14434,LC-2020-0535523,2020,9,24,MOTO,MASCULINO,37,SD
14435,LC-2020-0536466,2020,9,25,PEATON,MASCULINO,55,SD
14436,LC-2020-0537357,2020,9,26,MOTO,MASCULINO,0,SD
14437,LC-2020-0537957,2020,9,26,PEATON,SD,0,SD
14438,LC-2020-0540882,2020,9,28,MOTO,MASCULINO,43,SD
14439,LC-2020-0542875,2020,9,29,MOTO,MASCULINO,34,SD
14440,LC-2020-0551505,2020,10,5,MOTO,MASCULINO,41,SD
14441,LC-2020-0553930,2020,10,6,SD,MASCULINO,32,SD
14442,LC-2020-0563453,2020,10,13,CICLISTA,FEMENINO,29,SD
14443,LC-2020-0564447,2020,10,14,SD,MASCULINO,20,SD
14444,LC-2020-0564447,2020,10,14,SD,MASCULINO,52,SD
14445,LC-2020-0567382,2020,10,15,CICLISTA,MASCULINO,53,SD
14446,LC-2020-0567382,2020,10,15,CICLISTA,FEMENINO,14,SD
14447,LC-2020-0569749,2020,10,17,MOTO,MASCULINO,47,SD
14448,LC-2020-0569749,2020,10,17,MOTO,SD,0,SD
14449,LC-2020-0570069,2020,10,17,SD,FEMENINO,42,SD
14450,LC-2020-0570131,2020,10,17,SD,MASCULINO,7,SD
14451,LC-2020-0570426,2020,10,17,SD,FEMENINO,28,SD
14452,LC-2020-0570426,2020,10,17,SD,SD,0,SD
14453,LC-2020-0570426,2020,10,17,SD,SD,0,SD
14454,LC-2020-0570426,2020,10,17,SD,SD,0,SD
14455,LC-2020-0570426,2020,10,17,SD,SD,0,SD
14456,LC-2020-0570541,2020,10,17,SD,MASCULINO,26,SD
14457,LC-2020-0570541,2020,10,17,SD,MASCULINO,28,SD
14458,LC-2020-0571564,2020,10,19,MOTO,MASCULINO,26,SD
14459,LC-2020-0572077,2020,10,19,SD,MASCULINO,27,SD
14460,LC-2020-0572452,2020,10,19,MOTO,MASCULINO,34,SD
14461,LC-2020-0572880,2020,10,19,SD,MASCULINO,28,SD
14462,LC-2020-0572880,2020,10,19,SD,FEMENINO,17,SD
14463,LC-2020-0590170,2020,10,30,MOTO,FEMENINO,18,SD
14464,LC-2020-0590170,2020,10,30,MOTO,MASCULINO,21,SD
14465,LC-2020-0591297,2020,10,31,AUTO,MASCULINO,42,SD
14466,LC-2020-0599432,2020,11,5,MOTO,SD,0,SD
14467,LC-2020-0600408,2020,11,6,MOTO,MASCULINO,30,SD
14468,LC-2020-0600430,2020,11,6,MOTO,MASCULINO,43,SD
14469,LC-2020-0601396,2020,11,7,AUTO,MASCULINO,29,SD
14470,LC-2020-0601967,2020,11,7,CICLISTA,FEMENINO,30,SD
14471,LC-2020-0606746,2020,11,10,CICLISTA,MASCULINO,21,SD
14472,LC-2020-0607589,2020,11,11,PEATON,FEMENINO,73,SD
14473,LC-2020-0615494,2020,11,16,SD,FEMENINO,44,SD
14474,LC-2020-0615494,2020,11,16,SD,FEMENINO,21,SD
14475,LC-2020-0616148,2020,11,16,MOTO,MASCULINO,53,SD
14476,LC-2020-0623062,2020,11,20,MOTO,MASCULINO,22,SD
14477,LC-2020-0633867,2020,11,27,AUTO,MASCULINO,35,SD
14478,LC-2020-0637472,2020,11,30,CICLISTA,MASCULINO,35,SD
14479,LC-2020-0640912,2020,12,2,SD,FEMENINO,49,SD
14480,LC-2020-0640941,2020,12,2,AUTO,FEMENINO,45,SD
14481,LC-2020-0640941,2020,12,2,AUTO,MASCULINO,39,SD
14482,LC-2020-0641567,2020,12,3,SD,MASCULINO,33,SD
14483,LC-2020-0647084,2020,12,7,SD,MASCULINO,31,SD
14484,LC-2020-0647084,2020,12,7,SD,MASCULINO,23,SD
14485,LC-2020-0647084,2020,12,7,SD,FEMENINO,25,SD
14486,LC-2020-0647084,2020,12,7,SD,MASCULINO,25,SD
14487,LC-2020-0647084,2020,12,7,SD,FEMENINO,59,SD
14488,LC-2020-0651807,2020,12,10,SD,FEMENINO,25,SD
14489,LC-2020-0651807,2020,12,10,SD,FEMENINO,54,SD
14490,LC-2020-0651807,2020,12,10,SD,MASCULINO,6,SD
14491,LC-2020-0652409,2020,12,11,SD,SD,0,SD
14492,LC-2020-0654863,2020,12,12,SD,FEMENINO,36,SD
14493,LC-2020-0654962,2020,12,12,SD,MASCULINO,65,SD
14494,LC-2020-0658644,2020,12,15,SD,MASCULINO,29,SD
14495,LC-2020-0658807,2020,12,15,SD,MASCULINO,29,SD
14496,LC-2020-0658807,2020,12,15,SD,MASCULINO,54,SD
14497,LC-2020-0661217,2020,12,16,SD,MASCULINO,24,SD
14498,LC-2020-0661667,2020,12,16,SD,FEMENINO,47,SD
14499,LC-2020-0661667,2020,12,16,SD,MASCULINO,0,SD
14500,LC-2020-0666938,2020,12,19,MOTO,MASCULINO,34,SD
14501,LC-2020-0672988,2020,12,23,SD,SD,0,SD
14502,LC-2020-0673971,2020,12,23,SD,MASCULINO,19,SD
14503,LC-2020-0675024,2020,12,24,SD,FEMENINO,17,SD
14504,LC-2020-0675024,2020,12,24,SD,MASCULINO,42,SD
14505,LC-2020-0675024,2020,12,24,SD,MASCULINO,0,SD
14506,LC-2020-0675024,2020,12,24,SD,FEMENINO,35,SD
14507,LC-2020-0675024,2020,12,24,SD,MASCULINO,43,SD
14508,LC-2020-0675024,2020,12,24,SD,MASCULINO,0,SD
14509,LC-2020-0681449,2020,12,29,SD,MASCULINO,73,SD
14510,LC-2020-0176572,2020,3,21,MOTO,SD,0,SD
14511,LC-2020-0176572,2020,3,21,MOTO,SD,0,SD
14512,LC-2020-0533808,2020,9,23,TAXI,MASCULINO,53,SD
14513,LC-2020-0533808,2020,9,23,TAXI,MASCULINO,40,SD
14514,LC-2020-0059818,2020,1,28,TRANSPORTE PUBLICO,FEMENINO,51,SD
14515,LC-2020-0138568,2020,3,3,CICLISTA,MASCULINO,36,SD
14516,LC-2020-0449872,2020,7,24,PEATON,FEMENINO,28,SD
14517,LC-2020-0506495,2020,9,4,MOTO,MASCULINO,37,SD
14518,LC-2020-0602658,2020,11,8,AUTO,MASCULINO,29,GRAVE
14519,LC-2020-0029707,2020,1,14,SD,MASCULINO,34,SD
14520,LC-2020-0482768,2020,8,17,AUTO,SD,0,SD
14521,LC-2020-0495953,2020,8,27,SD,FEMENINO,38,SD
14522,LC-2020-0495953,2020,8,27,SD,SD,0,SD
14523,LC-2020-0067105,2020,1,31,MOTO,MASCULINO,26,SD
14524,LC-2020-0076077,2020,2,5,MIXTO,FEMENINO,61,SD
14525,LC-2020-0076077,2020,2,5,MIXTO,FEMENINO,34,SD
14526,LC-2020-0390611,2020,7,3,AUTO,FEMENINO,40,SD
14527,LC-2020-0073810,2020,2,4,TRANSPORTE PUBLICO,FEMENINO,20,SD
14528,LC-2020-0535481,2020,9,24,CICLISTA,MASCULINO,29,SD
14529,LC-2020-0002360,2020,1,2,MOTO,MASCULINO,34,SD
14530,LC-2020-0006236,2020,1,3,MOTO,MASCULINO,64,SD
14531,LC-2020-0006295,2020,1,3,UTILITARIO,FEMENINO,59,SD
14532,LC-2020-0006484,2020,1,3,MOTO,SD,0,SD
14533,LC-2020-0013687,2020,1,7,PEATON,FEMENINO,61,SD
14534,LC-2020-0019339,2020,1,9,CICLISTA,MASCULINO,0,SD
14535,LC-2020-0022824,2020,1,11,MOTO,FEMENINO,31,SD
14536,LC-2020-0027745,2020,1,14,MOTO,SD,0,SD
14537,LC-2020-0043939,2020,1,21,MOTO,MASCULINO,34,SD
14538,LC-2020-0044745,2020,1,22,PEATON,FEMENINO,38,SD
14539,LC-2020-0050337,2020,1,24,PEATON,MASCULINO,28,SD
14540,LC-2020-0053358,2020,1,25,PEATON,SD,0,SD
14541,LC-2020-0054601,2020,1,26,PEATON,SD,50,SD
14542,LC-2020-0056831,2020,1,27,MOTO,SD,37,SD
14543,LC-2020-0064077,2020,1,30,PEATON,FEMENINO,52,SD
14544,LC-2020-0067663,2020,2,1,MOTO,MASCULINO,21,SD
14545,LC-2020-0070354,2020,2,3,MOTO,SD,0,SD
14546,LC-2020-0078213,2020,2,6,SD,SD,0,SD
14547,LC-2020-0079767,2020,2,6,MOTO,SD,0,SD
14548,LC-2020-0082769,2020,2,7,TAXI,SD,0,SD
14549,LC-2020-0090589,2020,2,11,AUTO,SD,0,SD
14550,LC-2020-0093646,2020,2,12,AUTO,MASCULINO,33,SD
14551,LC-2020-0094268,2020,2,13,TRANSPORTE PUBLICO,MASCULINO,0,SD
14552,LC-2020-0103017,2020,2,17,PEATON,FEMENINO,25,SD
14553,LC-2020-0125989,2020,2,27,TRANSPORTE PUBLICO,FEMENINO,4,SD
14554,LC-2020-0130931,2020,2,29,CICLISTA,FEMENINO,40,SD
14555,LC-2020-0135414,2020,3,2,PEATON,MASCULINO,37,SD
14556,LC-2020-0144128,2020,3,5,MOTO,MASCULINO,29,SD
14557,LC-2020-0144537,2020,3,5,PEATON,FEMENINO,0,SD
14558,LC-2020-0147102,2020,3,6,MOTO,SD,0,SD
14559,LC-2020-0148122,2020,3,7,TRANSPORTE PUBLICO,SD,0,SD
14560,LC-2020-0149304,2020,3,8,AUTO,FEMENINO,25,GRAVE
14561,LC-2020-0149304,2020,3,8,AUTO,MASCULINO,59,SD
14562,LC-2020-0152581,2020,3,9,CICLISTA,MASCULINO,51,SD
14563,LC-2020-0157476,2020,3,11,MOTO,MASCULINO,32,SD
14564,LC-2020-0158392,2020,3,11,AUTO,FEMENINO,27,SD
14565,LC-2020-0159021,2020,3,12,SD,FEMENINO,41,SD
14566,LC-2020-0159021,2020,3,12,SD,FEMENINO,47,SD
14567,LC-2020-0159021,2020,3,12,SD,SD,0,SD
14568,LC-2020-0161107,2020,3,12,PEATON,FEMENINO,27,SD
14569,LC-2020-0163749,2020,3,13,SD,MASCULINO,49,SD
14570,LC-2020-0170294,2020,3,17,AUTO,MASCULINO,63,SD
14571,LC-2020-0172965,2020,3,18,MOTO,MASCULINO,22,SD
14572,LC-2020-0177206,2020,3,20,MOTO,MASCULINO,50,SD
14573,LC-2020-0178177,2020,3,24,CICLISTA,MASCULINO,39,SD
14574,LC-2020-0179363,2020,3,25,MOTO,MASCULINO,26,SD
14575,LC-2020-0186599,2020,4,2,PEATON,MASCULINO,22,SD
14576,LC-2020-0206208,2020,4,21,MOTO,MASCULINO,20,SD
14577,LC-2020-0206224,2020,4,21,PEATON,MASCULINO,37,SD
14578,LC-2020-0209909,2020,4,24,PEATON,MASCULINO,36,SD
14579,LC-2020-0222740,2020,4,30,TRANSPORTE PUBLICO,FEMENINO,57,SD
14580,LC-2020-0225396,2020,5,3,PEATON,SD,0,SD
14581,LC-2020-0226416,2020,5,4,TAXI,MASCULINO,52,SD
14582,LC-2020-0230352,2020,5,7,PEATON,FEMENINO,73,SD
14583,LC-2020-0232791,2020,5,9,MOTO,MASCULINO,46,SD
14584,LC-2020-0236267,2020,5,11,MOTO,MASCULINO,33,SD
14585,LC-2020-0247975,2020,5,19,MOTO,MASCULINO,47,SD
14586,LC-2020-0252324,2020,5,21,SD,SD,0,SD
14587,LC-2020-0252355,2020,5,21,SD,SD,0,SD
14588,LC-2020-0252399,2020,5,21,SD,MASCULINO,37,SD
14589,LC-2020-0252987,2020,5,21,PEATON,MASCULINO,29,SD
14590,LC-2020-0259900,2020,5,27,MOTO,MASCULINO,26,SD
14591,LC-2020-0266033,2020,5,29,MOTO,MASCULINO,33,SD
14592,LC-2020-0272239,2020,6,1,MOTO,MASCULINO,30,SD
14593,LC-2020-0288181,2020,6,8,MOTO,MASCULINO,25,SD
14594,LC-2020-0299278,2020,6,14,AUTO,MASCULINO,46,SD
14595,LC-2020-0299278,2020,6,14,AUTO,FEMENINO,37,SD
14596,LC-2020-0299278,2020,6,14,AUTO,FEMENINO,0,SD
14597,LC-2020-0301290,2020,6,15,MOTO,SD,27,SD
14598,LC-2020-0305922,2020,6,16,AUTO,MASCULINO,45,SD
14599,LC-2020-0305922,2020,6,16,AUTO,MASCULINO,31,SD
14600,LC-2020-0305922,2020,6,16,AUTO,MASCULINO,25,SD
14601,LC-2020-0312778,2020,6,17,PEATON,MASCULINO,59,SD
14602,LC-2020-0313347,2020,6,17,CAMION,MASCULINO,34,SD
14603,LC-2020-0331236,2020,6,21,MOTO,MASCULINO,41,SD
14604,LC-2020-0368212,2020,6,26,MOTO,SD,0,SD
14605,LC-2020-0458029,2020,7,30,MOTO,MASCULINO,23,SD
14606,LC-2020-0465249,2020,8,5,PEATON,MASCULINO,34,SD
14607,LC-2020-0467910,2020,8,7,CICLISTA,MASCULINO,21,SD
14608,LC-2020-0479253,2020,8,13,PEATON,SD,0,SD
14609,LC-2020-0481519,2020,8,15,PEATON,MASCULINO,30,SD
14610,LC-2020-0483576,2020,8,18,UTILITARIO,MASCULINO,28,SD
14611,LC-2020-0488775,2020,8,21,MOTO,MASCULINO,48,GRAVE
14612,LC-2020-0492698,2020,8,25,TAXI,FEMENINO,33,SD
14613,LC-2020-0492698,2020,8,25,TAXI,MASCULINO,28,SD
14614,LC-2020-0498365,2020,8,28,MOTO,FEMENINO,40,SD
14615,LC-2020-0499878,2020,8,30,PEATON,FEMENINO,48,SD
14616,LC-2020-0499880,2020,8,30,AUTO,FEMENINO,55,SD
14617,LC-2020-0506628,2020,9,4,MOTO,MASCULINO,56,SD
14618,LC-2020-0507319,2020,9,5,MOTO,MASCULINO,28,SD
14619,LC-2020-0507988,2020,9,5,MOTO,SD,0,SD
14620,LC-2020-0513962,2020,9,10,PEATON,FEMENINO,37,SD
14621,LC-2020-0526729,2020,9,18,MOTO,MASCULINO,38,SD
14622,LC-2020-0529841,2020,9,21,SD,MASCULINO,35,SD
14623,LC-2020-0530004,2020,9,21,PEATON,FEMENINO,68,SD
14624,LC-2020-0532140,2020,9,22,PEATON,FEMENINO,19,SD
14625,LC-2020-0548314,2020,10,2,SD,FEMENINO,84,SD
14626,LC-2020-0554925,2020,10,7,SD,MASCULINO,34,SD
14627,LC-2020-0554925,2020,10,7,SD,MASCULINO,38,SD
14628,LC-2020-0556871,2020,10,8,SD,MASCULINO,40,SD
14629,LC-2020-0561575,2020,10,11,SD,MASCULINO,29,SD
14630,LC-2020-0561971,2020,10,12,SD,MASCULINO,53,SD
14631,LC-2020-0568661,2020,10,16,SD,MASCULINO,34,SD
14632,LC-2020-0578692,2020,10,23,SD,MASCULINO,27,SD
14633,LC-2020-0578963,2020,10,23,SD,MASCULINO,20,SD
14634,LC-2020-0581390,2020,10,25,SD,MASCULINO,26,SD
14635,LC-2020-0581390,2020,10,25,SD,MASCULINO,58,SD
14636,LC-2020-0584704,2020,10,27,SD,FEMENINO,43,SD
14637,LC-2020-0584883,2020,10,27,SD,MASCULINO,69,SD
14638,LC-2020-0590290,2020,10,31,SD,FEMENINO,54,SD
14639,LC-2020-0590290,2020,10,31,SD,MASCULINO,19,SD
14640,LC-2020-0597557,2020,11,4,MOTO,SD,0,SD
14641,LC-2020-0609496,2020,11,12,SD,MASCULINO,32,SD
14642,LC-2020-0616585,2020,11,16,CICLISTA,MASCULINO,42,SD
14643,LC-2020-0626651,2020,11,23,PEATON,FEMENINO,6,SD
14644,LC-2020-0627919,2020,11,24,PEATON,FEMENINO,80,SD
14645,LC-2020-0630853,2020,11,26,PEATON,MASCULINO,41,SD
14646,LC-2020-0634130,2020,11,28,CICLISTA,MASCULINO,46,SD
14647,LC-2020-0634813,2020,11,29,MIXTO,MASCULINO,27,SD
14648,LC-2020-0634813,2020,11,29,MIXTO,MASCULINO,28,SD
14649,LC-2020-0634813,2020,11,29,MIXTO,MASCULINO,47,SD
14650,LC-2020-0636634,2020,11,30,TRANSPORTE PUBLICO,FEMENINO,60,SD
14651,LC-2020-0637077,2020,11,30,SD,MASCULINO,31,SD
14652,LC-2020-0638907,2020,12,1,SD,MASCULINO,30,SD
14653,LC-2020-0640217,2020,12,2,SD,MASCULINO,27,SD
14654,LC-2020-0640217,2020,12,2,SD,MASCULINO,59,SD
14655,LC-2020-0642096,2020,12,3,SD,MASCULINO,25,SD
14656,LC-2020-0642262,2020,12,3,SD,SD,0,SD
14657,LC-2020-0642345,2020,12,3,SD,MASCULINO,26,SD
14658,LC-2020-0642857,2020,12,4,SD,MASCULINO,24,SD
14659,LC-2020-0646202,2020,12,6,SD,FEMENINO,1,SD
14660,LC-2020-0646202,2020,12,6,SD,FEMENINO,27,SD
14661,LC-2020-0654958,2020,12,12,SD,FEMENINO,22,SD
14662,LC-2020-0658126,2020,12,14,SD,MASCULINO,29,SD
14663,LC-2020-0661978,2020,12,16,SD,MASCULINO,80,SD
14664,LC-2020-0661981,2020,12,16,SD,MASCULINO,58,SD
14665,LC-2020-0661981,2020,12,16,SD,MASCULINO,23,SD
14666,LC-2020-0666079,2020,12,19,SD,MASCULINO,33,SD
14667,LC-2020-0668156,2020,12,20,SD,MASCULINO,43,SD
14668,LC-2020-0672830,2020,12,23,SD,MASCULINO,44,SD
14669,LC-2020-0672830,2020,12,23,SD,MASCULINO,22,SD
14670,LC-2020-0672830,2020,12,23,SD,MASCULINO,33,SD
14671,LC-2020-0673477,2020,12,23,SD,MASCULINO,25,SD
14672,LC-2020-0673477,2020,12,23,SD,MASCULINO,46,SD
14673,LC-2020-0673477,2020,12,23,SD,MASCULINO,28,SD
14674,LC-2020-0684696,2020,12,31,SD,SD,33,SD
14675,LC-2020-0002346,2020,1,2,CICLISTA,MASCULINO,67,SD
14676,LC-2020-0009145,2020,1,5,CICLISTA,MASCULINO,41,SD
14677,LC-2020-0011192,2020,1,6,TRANSPORTE PUBLICO,FEMENINO,37,SD
14678,LC-2020-0014353,2020,1,7,CICLISTA,FEMENINO,36,SD
14679,LC-2020-0014384,2020,1,7,MOTO,MASCULINO,37,SD
14680,LC-2020-0016995,2020,1,8,CICLISTA,SD,0,SD
14681,LC-2020-0028454,2020,1,14,CICLISTA,MASCULINO,20,SD
14682,LC-2020-0035587,2020,1,17,MOTO,MASCULINO,25,SD
14683,LC-2020-0036455,2020,1,17,SD,FEMENINO,89,SD
14684,LC-2020-0042265,2020,1,21,SD,MASCULINO,25,SD
14685,LC-2020-0042265,2020,1,21,SD,FEMENINO,34,SD
14686,LC-2020-0044790,2020,1,22,MOTO,FEMENINO,40,SD
14687,LC-2020-0045766,2020,1,22,MOTO,MASCULINO,38,SD
14688,LC-2020-0049517,2020,1,23,AUTO,MASCULINO,33,SD
14689,LC-2020-0052700,2020,1,25,PEATON,FEMENINO,45,SD
14690,LC-2020-0072702,2020,2,3,PEATON,SD,0,SD
14691,LC-2020-0075672,2020,2,5,AUTO,MASCULINO,30,GRAVE
14692,LC-2020-0080434,2020,2,7,MOTO,MASCULINO,42,SD
14693,LC-2020-0080663,2020,2,7,CAMION,MASCULINO,32,SD
14694,LC-2020-0080663,2020,2,7,CAMION,MASCULINO,23,SD
14695,LC-2020-0084504,2020,2,9,MOTO,FEMENINO,32,SD
14696,LC-2020-0104915,2020,2,17,MOTO,MASCULINO,30,SD
14697,LC-2020-0108094,2020,2,19,MOTO,MASCULINO,0,SD
14698,LC-2020-0112981,2020,2,20,MOTO,MASCULINO,29,SD
14699,LC-2020-0113366,2020,2,21,MOTO,MASCULINO,40,SD
14700,LC-2020-0128795,2020,2,28,CICLISTA,MASCULINO,26,SD
14701,LC-2020-0129059,2020,2,28,TAXI,MASCULINO,71,SD
14702,LC-2020-0129059,2020,2,28,TAXI,FEMENINO,27,SD
14703,LC-2020-0129059,2020,2,28,TAXI,MASCULINO,63,SD
14704,LC-2020-0131508,2020,2,29,SD,MASCULINO,40,SD
14705,LC-2020-0132237,2020,3,1,TAXI,FEMENINO,58,SD
14706,LC-2020-0132237,2020,3,1,TAXI,MASCULINO,61,SD
14707,LC-2020-0133875,2020,3,2,MOTO,SD,0,SD
14708,LC-2020-0138563,2020,3,3,SD,MASCULINO,92,GRAVE
14709,LC-2020-0140119,2020,3,4,MOTO,MASCULINO,0,SD
14710,LC-2020-0152130,2020,3,9,CICLISTA,MASCULINO,41,SD
14711,LC-2020-0160774,2020,3,12,CICLISTA,SD,0,SD
14712,LC-2020-0160998,2020,3,12,MOVIL,MASCULINO,32,SD
14713,LC-2020-0166750,2020,3,15,CICLISTA,MASCULINO,62,SD
14714,LC-2020-0171748,2020,3,18,TRANSPORTE PUBLICO,FEMENINO,77,GRAVE
14715,LC-2020-0183801,2020,3,30,MOTO,MASCULINO,38,SD
14716,LC-2020-0195719,2020,4,12,MOTO,MASCULINO,40,SD
14717,LC-2020-0198297,2020,4,14,MOTO,MASCULINO,48,SD
14718,LC-2020-0201874,2020,4,18,PEATON,MASCULINO,63,SD
14719,LC-2020-0235319,2020,5,11,AUTO,MASCULINO,31,SD
14720,LC-2020-0237165,2020,5,12,PEATON,MASCULINO,28,SD
14721,LC-2020-0245643,2020,5,18,MOTO,SD,0,SD
14722,LC-2020-0253007,2020,5,21,PEATON,MASCULINO,33,SD
14723,LC-2020-0254775,2020,5,22,MOTO,MASCULINO,29,SD
14724,LC-2020-0254979,2020,5,22,MIXTO,FEMENINO,39,SD
14725,LC-2020-0254979,2020,5,22,MIXTO,MASCULINO,29,SD
14726,LC-2020-0254979,2020,5,22,MIXTO,MASCULINO,25,SD
14727,LC-2020-0254979,2020,5,22,MIXTO,SD,0,SD
14728,LC-2020-0254979,2020,5,22,MIXTO,FEMENINO,74,SD
14729,LC-2020-0254983,2020,5,22,SD,SD,0,SD
14730,LC-2020-0263007,2020,5,28,PEATON,FEMENINO,72,SD
14731,LC-2020-0263064,2020,5,28,MOVIL,MASCULINO,30,SD
14732,LC-2020-0263064,2020,5,28,MOVIL,MASCULINO,26,SD
14733,LC-2020-0268530,2020,5,30,MOTO,MASCULINO,28,SD
14734,LC-2020-0272249,2020,6,1,CICLISTA,MASCULINO,52,SD
14735,LC-2020-0294689,2020,6,11,MOTO,MASCULINO,25,SD
14736,LC-2020-0299253,2020,6,14,CICLISTA,MASCULINO,25,SD
14737,LC-2020-0362769,2020,6,24,MOTO,MASCULINO,32,SD
14738,LC-2020-0369865,2020,6,26,CICLISTA,MASCULINO,56,SD
14739,LC-2020-0377798,2020,6,30,SD,MASCULINO,38,SD
14740,LC-2020-0377798,2020,6,30,SD,MASCULINO,45,SD
14741,LC-2020-0411502,2020,7,4,MOTO,MASCULINO,29,SD
14742,LC-2020-0417335,2020,7,6,CICLISTA,FEMENINO,23,SD
14743,LC-2020-0419463,2020,7,7,MOTO,FEMENINO,23,SD
14744,LC-2020-0428616,2020,7,11,CICLISTA,SD,0,SD
14745,LC-2020-0442227,2020,7,19,MOTO,MASCULINO,21,GRAVE
14746,LC-2020-0443580,2020,7,19,PEATON,MASCULINO,32,SD
14747,LC-2020-0445006,2020,7,20,CICLISTA,MASCULINO,34,SD
14748,LC-2020-0453599,2020,7,27,PEATON,FEMENINO,35,SD
